RunID,Iteration,Integrator,Interaction,NumSystems,ParticlesPerSystem,StepsPerRecording,KernelTime_ms,GIPS,MUPS
1763121997804654315,6,Leapfrog,RepulsiveForce,8,8,100,0.038051,1.17737,168.195
1763121997804654315,7,Leapfrog,RepulsiveForce,8,8,100,0.047268,0.947787,135.398
1763121997804654315,8,Leapfrog,RepulsiveForce,8,8,100,0.038872,1.1525,164.643
1763121997804654315,9,Leapfrog,RepulsiveForce,8,8,100,0.029005,1.54456,220.652
1763121998034154086,0,Leapfrog,RepulsiveForce,8,16,100,0.045615,4.20914,280.609
1763121998034154086,1,Leapfrog,RepulsiveForce,8,16,100,0.028013,6.85396,456.931
1763121998034154086,2,Leapfrog,RepulsiveForce,8,16,100,0.030277,6.34145,422.763
1763121998034154086,3,Leapfrog,RepulsiveForce,8,16,100,0.032801,5.85348,390.232
1763121998034154086,4,Leapfrog,RepulsiveForce,8,16,100,0.025147,7.63511,509.007
1763121998034154086,5,Leapfrog,RepulsiveForce,8,16,100,0.020799,9.23121,615.414
1763121998034154086,6,Leapfrog,RepulsiveForce,8,16,100,0.026209,7.32573,488.382
1763121998034154086,7,Leapfrog,RepulsiveForce,8,16,100,0.023905,8.03179,535.453
1763121998034154086,8,Leapfrog,RepulsiveForce,8,16,100,0.025618,7.49473,499.649
1763121998034154086,9,Leapfrog,RepulsiveForce,8,16,100,0.027111,7.082,472.133
1763121998234296246,0,Leapfrog,RepulsiveForce,8,32,100,0.040636,19.5295,629.983
1763121998234296246,1,Leapfrog,RepulsiveForce,8,32,100,0.016891,46.9836,1515.6
1763121998234296246,2,Leapfrog,RepulsiveForce,8,32,100,0.01603,49.5072,1597.01
1763121998234296246,3,Leapfrog,RepulsiveForce,8,32,100,0.020638,38.4533,1240.43
1763121998234296246,4,Leapfrog,RepulsiveForce,8,32,100,0.025097,31.6213,1020.04
1763121998234296246,5,Leapfrog,RepulsiveForce,8,32,100,0.029265,27.1177,874.765
1763121998234296246,6,Leapfrog,RepulsiveForce,8,32,100,0.042189,18.8106,606.793
1763121998234296246,7,Leapfrog,RepulsiveForce,8,32,100,0.027792,28.555,921.128
1763121998234296246,8,Leapfrog,RepulsiveForce,8,32,100,0.030587,25.9457,836.957
1763121998234296246,9,Leapfrog,RepulsiveForce,8,32,100,0.020759,38.2292,1233.2
1763121998431762878,0,Leapfrog,RepulsiveForce,8,64,100,0.058951,54.7166,868.518
1763121998431762878,1,Leapfrog,RepulsiveForce,8,64,100,0.023654,136.366,2164.54
1763121998431762878,2,Leapfrog,RepulsiveForce,8,64,100,0.045605,70.7291,1122.68
1763121998431762878,3,Leapfrog,RepulsiveForce,8,64,100,0.0215,150.028,2381.4
1763121998431762878,4,Leapfrog,RepulsiveForce,8,64,100,0.023574,136.829,2171.88
1763121998431762878,5,Leapfrog,RepulsiveForce,8,64,100,0.019236,167.686,2661.68
1763121998431762878,6,Leapfrog,RepulsiveForce,8,64,100,0.017553,183.763,2916.88
1763121998431762878,7,Leapfrog,RepulsiveForce,8,64,100,0.028163,114.533,1817.99
1763121998431762878,8,Leapfrog,RepulsiveForce,8,64,100,0.024506,131.625,2089.28
1763121998431762878,9,Leapfrog,RepulsiveForce,8,64,100,0.022151,145.619,2311.41
1763121998646233387,0,Leapfrog,RepulsiveForce,8,128,100,0.047119,275.999,2173.22
1763121998646233387,1,Leapfrog,RepulsiveForce,8,128,100,0.021239,612.308,4821.32
1763121998646233387,2,Leapfrog,RepulsiveForce,8,128,100,0.024015,541.528,4264
1763121998646233387,3,Leapfrog,RepulsiveForce,8,128,100,0.043391,299.712,2359.94
1763121998646233387,4,Leapfrog,RepulsiveForce,8,128,100,0.024496,530.895,4180.27
1763121998646233387,5,Leapfrog,RepulsiveForce,8,128,100,0.021851,595.158,4686.28
1763121998646233387,6,Leapfrog,RepulsiveForce,8,128,100,0.023504,553.302,4356.71
1763121998646233387,7,Leapfrog,RepulsiveForce,8,128,100,0.028013,464.242,3655.45
1763121998646233387,8,Leapfrog,RepulsiveForce,8,128,100,0.022493,578.171,4552.53
1763121998646233387,9,Leapfrog,RepulsiveForce,8,128,100,0.022723,572.319,4506.45
1763121998858081968,0,Leapfrog,RepulsiveForce,8,256,100,0.059,885.153,3471.19
1763121998858081968,1,Leapfrog,RepulsiveForce,8,256,100,0.033733,1548.16,6071.21
1763121998858081968,2,Leapfrog,RepulsiveForce,8,256,100,0.031819,1641.28,6436.41
1763121998858081968,3,Leapfrog,RepulsiveForce,8,256,100,0.027492,1899.61,7449.44
1763121998858081968,4,Leapfrog,RepulsiveForce,8,256,100,0.038983,1339.66,5253.57
1763121998858081968,5,Leapfrog,RepulsiveForce,8,256,100,0.027772,1880.46,7374.33
1763121998858081968,6,Leapfrog,RepulsiveForce,8,256,100,0.020558,2540.32,9962.06
1763121998858081968,7,Leapfrog,RepulsiveForce,8,256,100,0.029625,1762.84,6913.08
1763121998858081968,8,Leapfrog,RepulsiveForce,8,256,100,0.027712,1884.53,7390.3
1763121998858081968,9,Leapfrog,RepulsiveForce,8,256,100,0.031859,1639.22,6428.32
1763121999094896156,0,Leapfrog,RepulsiveForce,8,512,100,0.063219,3310.8,6479.06
1763121999094896156,1,Leapfrog,RepulsiveForce,8,512,100,0.037501,5581.33,10922.4
1763121999094896156,2,Leapfrog,RepulsiveForce,8,512,100,0.030407,6883.47,13470.6
1763121999094896156,3,Leapfrog,RepulsiveForce,8,512,100,0.033162,6311.61,12351.5
1763121999094896156,4,Leapfrog,RepulsiveForce,8,512,100,0.040847,5124.14,10027.7
1763121999094896156,5,Leapfrog,RepulsiveForce,8,512,100,0.025478,8215.15,16076.6
1763121999094896156,6,Leapfrog,RepulsiveForce,8,512,100,0.033863,6180.95,12095.8
1763121999094896156,7,Leapfrog,RepulsiveForce,8,512,100,0.027982,7480.01,14638
1763121999094896156,8,Leapfrog,RepulsiveForce,8,512,100,0.029936,6991.77,13682.5
1763121999094896156,9,Leapfrog,RepulsiveForce,8,512,100,0.024215,8643.63,16915.1
1763121999357055271,0,Leapfrog,RepulsiveForce,8,1024,100,0.048912,17133.7,16748.4
1763121999357055271,1,Leapfrog,RepulsiveForce,8,1024,100,0.062107,13493.5,13190.1
1763121999357055271,2,Leapfrog,RepulsiveForce,8,1024,100,0.051406,16302.4,15935.9
1763121999357055271,3,Leapfrog,RepulsiveForce,8,1024,100,0.034775,24099,23557.2
1763121999357055271,4,Leapfrog,RepulsiveForce,8,1024,100,0.067426,12429.1,12149.6
1763121999357055271,5,Leapfrog,RepulsiveForce,8,1024,100,0.09564,8762.46,8565.45
1763121999357055271,6,Leapfrog,RepulsiveForce,8,1024,100,0.054642,15336.9,14992.1
1763121999357055271,7,Leapfrog,RepulsiveForce,8,1024,100,0.04287,19548.4,19108.9
1763121999357055271,8,Leapfrog,RepulsiveForce,8,1024,100,0.02695,31096.2,30397
1763121999357055271,9,Leapfrog,RepulsiveForce,8,1024,100,0.031128,26922.4,26317.1
1763121999823499865,0,Leapfrog,RepulsiveForce,8,2048,100,0.046097,72755.4,35542.4
1763121999823499865,1,Leapfrog,RepulsiveForce,8,2048,100,0.044534,75308.9,36789.9
1763121999823499865,2,Leapfrog,RepulsiveForce,8,2048,100,0.027492,121992,59595.5
1763121999823499865,3,Leapfrog,RepulsiveForce,8,2048,100,0.05837,57457.7,28069.2
1763121999823499865,4,Leapfrog,RepulsiveForce,8,2048,100,0.054462,61580.6,30083.4
1763121999823499865,5,Leapfrog,RepulsiveForce,8,2048,100,0.039283,85375.5,41707.6
1763121999823499865,6,Leapfrog,RepulsiveForce,8,2048,100,0.056426,59437.2,29036.3
1763121999823499865,7,Leapfrog,RepulsiveForce,8,2048,100,0.036869,90965.4,44438.4
1763121999823499865,8,Leapfrog,RepulsiveForce,8,2048,100,0.034535,97113.2,47441.7
1763121999823499865,9,Leapfrog,RepulsiveForce,8,2048,100,0.057788,58036.4,28351.9
1763122000941158796,0,Leapfrog,RepulsiveForce,8,4096,100,0.050986,263180,64268.6
1763122000941158796,1,Leapfrog,RepulsiveForce,8,4096,100,0.052409,256034,62523.6
1763122000941158796,2,Leapfrog,RepulsiveForce,8,4096,100,0.126938,105709,25814.2
1763122000941158796,3,Leapfrog,RepulsiveForce,8,4096,100,0.046327,289647,70732
1763122000941158796,4,Leapfrog,RepulsiveForce,8,4096,100,0.041578,322731,78810.9
